id,plume_id,label,latitude,longitude,datetime,overlap_mode,anchor_sensor,dx_anchor_px,dy_anchor_px,s2_0_path,s2_90_path,s2_360_path,s2_plume_path,l89_0_path,l89_90_path,l89_360_path,l89_plume_path,emit_0_path,emit_90_path,emit_360_path,emit_plume_path,s5p_0_path,s5p_90_path,s5p_360_path,s5p_plume_path,_sample_id,cluster_id,macro_region_id,event_id,source_query360_index,query360_index,availability_signature
248385,tan20250723t085612c40s4001-A,1,35.08283309928969,40.59470429397581,2025-07-23T08:56:12Z,True,l89,3,-3,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248385/l89_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248385/l89_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248385/l89_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248385/l89_plume.tif,,,,,,,,,tan20250723t085612c40s4001-A,3250,14,tan20250723t085612c40s4001,115320,104171,l89
248386,tan20250723t085612c40s4001-A,1,35.08283309928969,40.59470429397581,2025-07-23T08:56:12Z,True,l89,4,4,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248386/l89_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248386/l89_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248386/l89_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248386/l89_plume.tif,,,,,,,,,tan20250723t085612c40s4001-A,3250,14,tan20250723t085612c40s4001,115321,104172,l89
248387,tan20250723t085612c40s4001-A,1,35.08283309928969,40.59470429397581,2025-07-23T08:56:12Z,True,l89,-4,3,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248387/l89_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248387/l89_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248387/l89_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248387/l89_plume.tif,,,,,,,,,tan20250723t085612c40s4001-A,3250,14,tan20250723t085612c40s4001,115322,104173,l89
248388,tan20250723t085612c40s4001-A,1,35.08283309928969,40.59470429397581,2025-07-23T08:56:12Z,True,l89,-1,3,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248388/l89_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248388/l89_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248388/l89_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248388/l89_plume.tif,,,,,,,,,tan20250723t085612c40s4001-A,3250,14,tan20250723t085612c40s4001,115323,104174,l89
248389,tan20250723t085612c40s4001-A,1,35.08283309928969,40.59470429397581,2025-07-23T08:56:12Z,True,l89,-1,-1,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248389/l89_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248389/l89_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248389/l89_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248389/l89_plume.tif,,,,,,,,,tan20250723t085612c40s4001-A,3250,14,tan20250723t085612c40s4001,115324,104175,l89
248390,tan20250723t085612c40s4001-A,1,35.08283309928969,40.59470429397581,2025-07-23T08:56:12Z,True,l89,-5,-2,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248390/l89_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248390/l89_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248390/l89_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248390/l89_plume.tif,,,,,,,,,tan20250723t085612c40s4001-A,3250,14,tan20250723t085612c40s4001,115325,104176,l89
248391,tan20250723t085612c40s4001-A,1,35.08283309928969,40.59470429397581,2025-07-23T08:56:12Z,True,l89,0,-1,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248391/l89_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248391/l89_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248391/l89_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248391/l89_plume.tif,,,,,,,,,tan20250723t085612c40s4001-A,3250,14,tan20250723t085612c40s4001,115326,104177,l89
248392,tan20250723t085612c40s4001-A,1,35.08283309928969,40.59470429397581,2025-07-23T08:56:12Z,True,l89,-3,1,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248392/l89_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248392/l89_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248392/l89_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248392/l89_plume.tif,,,,,,,,,tan20250723t085612c40s4001-A,3250,14,tan20250723t085612c40s4001,115327,104178,l89
248393,tan20250723t085612c40s4001-A,1,35.08283309928969,40.59470429397581,2025-07-23T08:56:12Z,True,l89,1,2,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248393/l89_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248393/l89_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248393/l89_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248393/l89_plume.tif,,,,,,,,,tan20250723t085612c40s4001-A,3250,14,tan20250723t085612c40s4001,115328,104179,l89
248394,tan20250723t085612c40s4001-A,1,35.08283309928969,40.59470429397581,2025-07-23T08:56:12Z,True,l89,4,3,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248394/l89_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248394/l89_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248394/l89_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00248394/l89_plume.tif,,,,,,,,,tan20250723t085612c40s4001-A,3250,14,tan20250723t085612c40s4001,115329,104180,l89
