id,plume_id,label,latitude,longitude,datetime,overlap_mode,anchor_sensor,dx_anchor_px,dy_anchor_px,s2_0_path,s2_90_path,s2_360_path,s2_plume_path,l89_0_path,l89_90_path,l89_360_path,l89_plume_path,emit_0_path,emit_90_path,emit_360_path,emit_plume_path,s5p_0_path,s5p_90_path,s5p_360_path,s5p_plume_path,_sample_id,cluster_id,macro_region_id,event_id,source_query360_index,query360_index,availability_signature
225354,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,1,3,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225354/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225354/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225354/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225354/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101402,90962,s2
225357,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,-10,-5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225357/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225357/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225357/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225357/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101403,90963,s2
225358,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,6,14,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225358/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225358/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225358/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225358/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101404,90964,s2
225361,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,-12,8,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225361/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225361/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225361/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225361/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101405,90965,s2
225364,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,6,-16,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225364/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225364/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225364/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225364/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101406,90966,s2
225367,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,4,15,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225367/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225367/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225367/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225367/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101407,90967,s2
225370,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,-1,13,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225370/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225370/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225370/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225370/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101408,90968,s2
225373,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,15,9,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225373/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225373/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225373/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225373/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101409,90969,s2
225376,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,9,12,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225376/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225376/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225376/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225376/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101410,90970,s2
225379,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,-15,-15,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225379/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225379/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225379/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225379/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101411,90971,s2
225382,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,14,-5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225382/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225382/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225382/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225382/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101412,90972,s2
225385,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,4,-6,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225385/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225385/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225385/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225385/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101413,90973,s2
225388,tan20250316t055655c00s4001-C,1,45.301363130007815,85.09546071148009,2025-03-16T05:56:55Z,False,s2,-16,12,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225388/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225388/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225388/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00225388/s2_plume.tif,,,,,,,,,,,,,tan20250316t055655c00s4001-C,2976,20,tan20250316t055655c00s4001,101414,90974,s2
