id,plume_id,label,latitude,longitude,datetime,overlap_mode,anchor_sensor,dx_anchor_px,dy_anchor_px,s2_0_path,s2_90_path,s2_360_path,s2_plume_path,l89_0_path,l89_90_path,l89_360_path,l89_plume_path,emit_0_path,emit_90_path,emit_360_path,emit_plume_path,s5p_0_path,s5p_90_path,s5p_360_path,s5p_plume_path,_sample_id,cluster_id,macro_region_id,event_id,source_query360_index,query360_index,availability_signature
4,GAO20191020t161013p0000-A,1,31.0243397,-102.24257,2019-10-20T16:10:13Z,False,s2,13,-7,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000004/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000004/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000004/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000004/s2_plume.tif,,,,,,,,,,,,,GAO20191020t161013p0000-A,4,0,GAO20191020t161013p0000,192,160,s2
15,GAO20191020t161013p0000-A,1,31.0243397,-102.24257,2019-10-20T16:10:13Z,False,s2,-1,16,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000015/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000015/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000015/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000015/s2_plume.tif,,,,,,,,,,,,,GAO20191020t161013p0000-A,4,0,GAO20191020t161013p0000,193,161,s2
23,GAO20191020t161013p0000-A,1,31.0243397,-102.24257,2019-10-20T16:10:13Z,False,s2,10,-4,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000023/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000023/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000023/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000023/s2_plume.tif,,,,,,,,,,,,,GAO20191020t161013p0000-A,4,0,GAO20191020t161013p0000,194,162,s2
31,GAO20191020t161013p0000-A,1,31.0243397,-102.24257,2019-10-20T16:10:13Z,False,s2,17,-5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000031/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000031/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000031/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000031/s2_plume.tif,,,,,,,,,,,,,GAO20191020t161013p0000-A,4,0,GAO20191020t161013p0000,195,163,s2
37,GAO20191020t161013p0000-A,1,31.0243397,-102.24257,2019-10-20T16:10:13Z,False,s2,2,8,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000037/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000037/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000037/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000037/s2_plume.tif,,,,,,,,,,,,,GAO20191020t161013p0000-A,4,0,GAO20191020t161013p0000,196,164,s2
43,GAO20191020t161013p0000-A,1,31.0243397,-102.24257,2019-10-20T16:10:13Z,False,s2,6,11,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000043/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000043/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000043/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000043/s2_plume.tif,,,,,,,,,,,,,GAO20191020t161013p0000-A,4,0,GAO20191020t161013p0000,197,165,s2
52,GAO20191020t161013p0000-A,1,31.0243397,-102.24257,2019-10-20T16:10:13Z,False,s2,16,11,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000052/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000052/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000052/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000052/s2_plume.tif,,,,,,,,,,,,,GAO20191020t161013p0000-A,4,0,GAO20191020t161013p0000,198,166,s2
59,GAO20191020t161013p0000-A,1,31.0243397,-102.24257,2019-10-20T16:10:13Z,False,s2,-10,-2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000059/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000059/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000059/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000059/s2_plume.tif,,,,,,,,,,,,,GAO20191020t161013p0000-A,4,0,GAO20191020t161013p0000,199,167,s2
67,GAO20191020t161013p0000-A,1,31.0243397,-102.24257,2019-10-20T16:10:13Z,False,s2,-3,-13,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000067/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000067/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000067/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000067/s2_plume.tif,,,,,,,,,,,,,GAO20191020t161013p0000-A,4,0,GAO20191020t161013p0000,200,168,s2
75,GAO20191020t161013p0000-A,1,31.0243397,-102.24257,2019-10-20T16:10:13Z,False,s2,4,-16,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000075/s2_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000075/s2_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000075/s2_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00000075/s2_plume.tif,,,,,,,,,,,,,GAO20191020t161013p0000-A,4,0,GAO20191020t161013p0000,201,169,s2
