id,plume_id,label,latitude,longitude,datetime,overlap_mode,anchor_sensor,dx_anchor_px,dy_anchor_px,s2_0_path,s2_90_path,s2_360_path,s2_plume_path,l89_0_path,l89_90_path,l89_360_path,l89_plume_path,emit_0_path,emit_90_path,emit_360_path,emit_plume_path,s5p_0_path,s5p_90_path,s5p_360_path,s5p_plume_path,_sample_id,cluster_id,macro_region_id,event_id,source_query360_index,query360_index,availability_signature
153509,emi20231026t083653p06010-A,1,29.634643066292767,28.699477803879063,2023-10-26T08:36:53Z,False,emit,-1,1,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153509/emit_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153509/emit_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153509/emit_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153509/emit_plume.tif,,,,,emi20231026t083653p06010-A,2048,23,emi20231026t083653p06010,68047,60958,emit
153511,emi20231026t083653p06010-A,1,29.634643066292767,28.699477803879063,2023-10-26T08:36:53Z,False,emit,1,1,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153511/emit_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153511/emit_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153511/emit_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153511/emit_plume.tif,,,,,emi20231026t083653p06010-A,2048,23,emi20231026t083653p06010,68048,60959,emit
153513,emi20231026t083653p06010-A,1,29.634643066292767,28.699477803879063,2023-10-26T08:36:53Z,False,emit,-2,1,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153513/emit_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153513/emit_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153513/emit_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153513/emit_plume.tif,,,,,emi20231026t083653p06010-A,2048,23,emi20231026t083653p06010,68049,60960,emit
153515,emi20231026t083653p06010-A,1,29.634643066292767,28.699477803879063,2023-10-26T08:36:53Z,False,emit,-2,0,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153515/emit_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153515/emit_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153515/emit_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153515/emit_plume.tif,,,,,emi20231026t083653p06010-A,2048,23,emi20231026t083653p06010,68050,60961,emit
153517,emi20231026t083653p06010-A,1,29.634643066292767,28.699477803879063,2023-10-26T08:36:53Z,False,emit,1,-1,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153517/emit_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153517/emit_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153517/emit_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153517/emit_plume.tif,,,,,emi20231026t083653p06010-A,2048,23,emi20231026t083653p06010,68051,60962,emit
153519,emi20231026t083653p06010-A,1,29.634643066292767,28.699477803879063,2023-10-26T08:36:53Z,False,emit,0,-2,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153519/emit_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153519/emit_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153519/emit_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153519/emit_plume.tif,,,,,emi20231026t083653p06010-A,2048,23,emi20231026t083653p06010,68052,60963,emit
153521,emi20231026t083653p06010-A,1,29.634643066292767,28.699477803879063,2023-10-26T08:36:53Z,False,emit,3,2,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153521/emit_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153521/emit_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153521/emit_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153521/emit_plume.tif,,,,,emi20231026t083653p06010-A,2048,23,emi20231026t083653p06010,68053,60964,emit
153523,emi20231026t083653p06010-A,1,29.634643066292767,28.699477803879063,2023-10-26T08:36:53Z,False,emit,3,3,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153523/emit_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153523/emit_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153523/emit_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153523/emit_plume.tif,,,,,emi20231026t083653p06010-A,2048,23,emi20231026t083653p06010,68054,60965,emit
153525,emi20231026t083653p06010-A,1,29.634643066292767,28.699477803879063,2023-10-26T08:36:53Z,False,emit,3,-1,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153525/emit_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153525/emit_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153525/emit_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153525/emit_plume.tif,,,,,emi20231026t083653p06010-A,2048,23,emi20231026t083653p06010,68055,60966,emit
153527,emi20231026t083653p06010-A,1,29.634643066292767,28.699477803879063,2023-10-26T08:36:53Z,False,emit,1,2,,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153527/emit_0.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153527/emit_90.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153527/emit_360.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00153527/emit_plume.tif,,,,,emi20231026t083653p06010-A,2048,23,emi20231026t083653p06010,68056,60967,emit
